Datetime,Ticker,Open,High,Low,Close,Volume
2020-08-27 09:46:00-04:00,QQQ,291.5249938964844,291.5400085449219,290.95001220703125,290.97021484375,7051055
2020-08-27 09:47:00-04:00,QQQ,290.8500061035156,291.32000732421875,290.8500061035156,291.32000732421875,279868
2020-08-27 09:48:00-04:00,QQQ,291.2900085449219,291.57940673828125,291.0899963378906,291.510009765625,436313
2020-08-27 09:49:00-04:00,QQQ,291.510009765625,291.7699890136719,291.44000244140625,291.5400085449219,283859
2020-08-27 09:50:00-04:00,QQQ,291.5400085449219,291.8291015625,291.340087890625,291.7900085449219,321119
2020-08-27 09:51:00-04:00,QQQ,291.7799987792969,292.34759521484375,291.7200012207031,292.30999755859375,260328
2020-08-27 09:52:00-04:00,QQQ,292.2749938964844,292.70989990234375,292.1499938964844,292.6400146484375,276587
2020-08-27 09:53:00-04:00,QQQ,292.6199951171875,292.7550048828125,292.3999938964844,292.6600036621094,275617
2020-08-27 09:54:00-04:00,QQQ,292.6700134277344,292.6700134277344,292.2900085449219,292.42999267578125,263376
2020-08-27 09:55:00-04:00,QQQ,292.4599914550781,292.6199951171875,292.260009765625,292.6199951171875,186087
2020-08-27 09:56:00-04:00,QQQ,292.6199951171875,292.8999938964844,292.5899963378906,292.7699890136719,315391
2020-08-27 09:57:00-04:00,QQQ,292.7650146484375,292.7799987792969,292.29998779296875,292.3999938964844,191669
2020-08-27 09:58:00-04:00,QQQ,292.3800048828125,292.5299987792969,292.0799865722656,292.4849853515625,165348
2020-08-27 09:59:00-04:00,QQQ,292.489990234375,292.5450134277344,292.20001220703125,292.25,177126
2020-08-27 10:00:00-04:00,QQQ,292.20001220703125,292.3399963378906,291.57000732421875,291.6199951171875,227433
2020-08-27 10:01:00-04:00,QQQ,291.6099853515625,291.8399963378906,291.3999938964844,291.41119384765625,606563
2020-08-27 10:02:00-04:00,QQQ,291.4100036621094,291.7699890136719,291.3800048828125,291.6400146484375,144186
2020-08-27 10:03:00-04:00,QQQ,291.67498779296875,291.79998779296875,291.4549865722656,291.510009765625,129502
2020-08-27 10:04:00-04:00,QQQ,291.5299987792969,291.6700134277344,291.19000244140625,291.239990234375,153881
2020-08-27 10:05:00-04:00,QQQ,291.25,291.29998779296875,290.9100036621094,291.010009765625,173742
2020-08-27 10:06:00-04:00,QQQ,290.989990234375,290.989990234375,290.5429992675781,290.6000061035156,235951
2020-08-27 10:07:00-04:00,QQQ,290.6000061035156,290.989990234375,290.55999755859375,290.8599853515625,208327
2020-08-27 10:08:00-04:00,QQQ,290.8699951171875,291.30999755859375,290.8699951171875,291.0899963378906,150347
2020-08-27 10:09:00-04:00,QQQ,291.1099853515625,291.1099853515625,290.80999755859375,290.9800109863281,183191
2020-08-27 10:10:00-04:00,QQQ,290.9823913574219,291.2099914550781,290.94000244140625,290.95001220703125,182744
2020-08-27 10:11:00-04:00,QQQ,290.9700012207031,290.9700012207031,290.5,290.7200012207031,243259
2020-08-27 10:12:00-04:00,QQQ,290.70001220703125,291.05999755859375,290.3800048828125,290.4700012207031,157082
2020-08-27 10:13:00-04:00,QQQ,290.42999267578125,290.92999267578125,290.42999267578125,290.8500061035156,147478
2020-08-27 10:14:00-04:00,QQQ,290.8399963378906,291.2699890136719,290.8399963378906,291.1300048828125,124820
2020-08-27 10:15:00-04:00,QQQ,291.1300048828125,291.489990234375,291.0199890136719,291.45001220703125,101770
2020-08-27 10:16:00-04:00,QQQ,291.4700012207031,291.489990234375,290.989990234375,290.989990234375,121877
2020-08-27 10:17:00-04:00,QQQ,290.9800109863281,291.4150085449219,290.94500732421875,291.3999938964844,73039
2020-08-27 10:18:00-04:00,QQQ,291.3599853515625,291.79998779296875,291.3599853515625,291.79998779296875,125006
2020-08-27 10:19:00-04:00,QQQ,291.7799987792969,291.9849853515625,291.6000061035156,291.92999267578125,193673
2020-08-27 10:20:00-04:00,QQQ,291.92999267578125,291.9800109863281,291.7900085449219,291.8900146484375,112661
2020-08-27 10:21:00-04:00,QQQ,291.9049987792969,292.0899963378906,291.8399963378906,291.8699035644531,604297
